suite,run,model_size,resolution,condition,series,checkpoint,checkpoint_step,eval_type,metric,horizon,horizon_s,value,source_path
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,lpips,4s,4,0.5667641162872314,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,dreamsim,4s,4,0.5917826294898987,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,lpips,8s,8,0.5889396667480469,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,dreamsim,8s,8,0.6076651811599731,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,lpips,16s,16,0.6127198338508606,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,dreamsim,16s,16,0.6277831196784973,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,fid,1s,1,184.28591918945312,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,fid,2s,2,186.9591064453125,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,fid,4s,4,185.8909454345703,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,fid,8s,8,180.94192504882812,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0015000,S,128,Text,CDiT-S 128px Text,0015000,15000,time,fid,16s,16,182.75534057617188,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,lpips,1s,1,0.4952892065048218,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,dreamsim,1s,1,0.556932270526886,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,lpips,2s,2,0.5282585024833679,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,dreamsim,2s,2,0.5754250288009644,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,lpips,4s,4,0.5639747977256775,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,dreamsim,4s,4,0.5903517603874207,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,lpips,8s,8,0.5869798064231873,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,dreamsim,8s,8,0.6033333539962769,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,lpips,16s,16,0.6107900738716125,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,dreamsim,16s,16,0.6273976564407349,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,fid,1s,1,187.95086669921875,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,fid,2s,2,186.1510009765625,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,fid,4s,4,186.483154296875,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,fid,8s,8,187.8380584716797,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0020000,S,128,Text,CDiT-S 128px Text,0020000,20000,time,fid,16s,16,186.01690673828125,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,lpips,1s,1,0.4907512962818146,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,dreamsim,1s,1,0.5529903173446655,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,lpips,2s,2,0.522168755531311,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,dreamsim,2s,2,0.5700777769088745,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,lpips,4s,4,0.5606755614280701,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,dreamsim,4s,4,0.5865674614906311,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,lpips,8s,8,0.5879701375961304,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,dreamsim,8s,8,0.6025916934013367,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,lpips,16s,16,0.6084428429603577,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,dreamsim,16s,16,0.6245994567871094,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,fid,1s,1,188.44642639160156,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,fid,2s,2,194.4795684814453,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,fid,4s,4,190.77774047851562,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,fid,8s,8,186.56222534179688,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0025000,S,128,Text,CDiT-S 128px Text,0025000,25000,time,fid,16s,16,190.41110229492188,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,lpips,1s,1,0.5100489854812622,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,dreamsim,1s,1,0.5702154636383057,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,lpips,2s,2,0.5442585945129395,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,dreamsim,2s,2,0.5836316347122192,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,lpips,4s,4,0.5871159434318542,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,dreamsim,4s,4,0.5957081317901611,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,lpips,8s,8,0.6116924285888672,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,dreamsim,8s,8,0.6105133295059204,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,lpips,16s,16,0.6409635543823242,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,dreamsim,16s,16,0.6393020749092102,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,fid,1s,1,226.45504760742188,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,fid,2s,2,226.47508239746094,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,fid,4s,4,216.44207763671875,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,fid,8s,8,217.93093872070312,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_1fps,fid,16s,16,220.4491424560547,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_1fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,lpips,1s,1,0.5427486300468445,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,dreamsim,1s,1,0.5772439241409302,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,lpips,2s,2,0.5795238018035889,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,dreamsim,2s,2,0.5924658179283142,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,lpips,4s,4,0.6107981204986572,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,dreamsim,4s,4,0.6024011969566345,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,lpips,8s,8,0.6380828619003296,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,dreamsim,8s,8,0.6191690564155579,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,lpips,16s,16,0.651262640953064,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,dreamsim,16s,16,0.6462621688842773,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,fid,1s,1,228.82424926757812,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,fid,2s,2,219.72103881835938,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,fid,4s,4,224.227783203125,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,fid,8s,8,210.07374572753906,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,rollout_4fps,fid,16s,16,213.2391815185547,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_rollout_4fps.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,lpips,1s,1,0.4866824150085449,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,dreamsim,1s,1,0.5531259179115295,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,lpips,2s,2,0.5203568935394287,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,dreamsim,2s,2,0.5684615969657898,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,lpips,4s,4,0.5585189461708069,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,dreamsim,4s,4,0.5875205993652344,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,lpips,8s,8,0.5897549390792847,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,dreamsim,8s,8,0.6019647717475891,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,lpips,16s,16,0.6104926466941833,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,dreamsim,16s,16,0.6256380677223206,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,fid,1s,1,190.2509765625,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,fid,2s,2,188.41615295410156,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,fid,4s,4,189.70513916015625,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,fid,8s,8,184.16371154785156,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_0030000,S,128,Text,CDiT-S 128px Text,0030000,30000,time,fid,16s,16,188.720703125,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_latest,S,128,Text,CDiT-S 128px Text,latest,,time,lpips,1s,1,0.4882103502750397,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_latest/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_latest,S,128,Text,CDiT-S 128px Text,latest,,time,dreamsim,1s,1,0.5539293885231018,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_latest/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_latest,S,128,Text,CDiT-S 128px Text,latest,,time,lpips,2s,2,0.5205804109573364,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_latest/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_latest,S,128,Text,CDiT-S 128px Text,latest,,time,dreamsim,2s,2,0.5688046216964722,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_latest/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_latest,S,128,Text,CDiT-S 128px Text,latest,,time,lpips,4s,4,0.5583916306495667,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_latest/scand_time.json
eval_s_scand_128_text_dense,nwm_cdit_s_recon_128_text_dense_latest,S,128,Text,CDiT-S 128px Text,latest,,time,dreamsim,4s,4,0.5837783813476562,artifacts/summaries/eval_scand_text/eval_s_scand_128_text_dense/nwm_cdit_s_recon_128_text_dense_latest/scand_time.json
