series,step,run_name,metric,horizon,value,source_path
64 No Text,5000,nwm_cdit_s_recon_64_0005000,fid,4s,128.80540466308594,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,fid,8s,126.66813659667969,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,fid,16s,120.5247802734375,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,lpips,1s,0.46549636125564575,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,lpips,2s,0.46713030338287354,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,lpips,4s,0.47122225165367126,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,lpips,8s,0.4690302014350891,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,lpips,16s,0.47069481015205383,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,dreamsim,1s,0.3855690360069275,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,dreamsim,2s,0.3897632360458374,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,dreamsim,4s,0.3889929950237274,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,dreamsim,8s,0.39374402165412903,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,dreamsim,16s,0.41868072748184204,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,fid,1s,69.46952819824219,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,fid,2s,66.36122131347656,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,fid,4s,66.09391784667969,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,fid,8s,66.47781372070312,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,fid,16s,67.79257202148438,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,lpips,1s,0.33017998933792114,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,lpips,2s,0.33403876423835754,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,lpips,4s,0.34225642681121826,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,lpips,8s,0.35134655237197876,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,10000,nwm_cdit_s_recon_64_0010000,lpips,16s,0.3718736469745636,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0010000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,dreamsim,1s,0.2877064049243927,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,dreamsim,2s,0.2904296815395355,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,dreamsim,4s,0.29842621088027954,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,dreamsim,8s,0.3193807303905487,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,dreamsim,16s,0.3537132441997528,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,fid,1s,46.41337585449219,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,fid,2s,44.21604919433594,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,fid,4s,45.34327697753906,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,fid,8s,45.28346252441406,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,fid,16s,49.38763427734375,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,lpips,1s,0.233370840549469,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,lpips,2s,0.2498372346162796,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,lpips,4s,0.26144951581954956,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,lpips,8s,0.2910999655723572,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,15000,nwm_cdit_s_recon_64_0015000,lpips,16s,0.32031580805778503,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0015000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,dreamsim,1s,0.2561579644680023,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,dreamsim,2s,0.2636559009552002,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,dreamsim,4s,0.270385205745697,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,dreamsim,8s,0.2875533998012543,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,dreamsim,16s,0.32945066690444946,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,fid,1s,41.12440490722656,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,fid,2s,42.53755187988281,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,fid,4s,39.81251525878906,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,fid,8s,42.50550842285156,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,fid,16s,46.02333068847656,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,lpips,1s,0.20024219155311584,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,lpips,2s,0.21342529356479645,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,lpips,4s,0.23026420176029205,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,lpips,8s,0.25576138496398926,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,20000,nwm_cdit_s_recon_64_0020000,lpips,16s,0.3014889359474182,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0020000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,dreamsim,1s,0.24563467502593994,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,dreamsim,2s,0.24946656823158264,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,dreamsim,4s,0.26014527678489685,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,dreamsim,8s,0.27602308988571167,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,dreamsim,16s,0.31529873609542847,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,fid,1s,39.3197021484375,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,fid,2s,39.475311279296875,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,fid,4s,39.567901611328125,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,fid,8s,38.700103759765625,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,fid,16s,42.7520751953125,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,lpips,1s,0.18859945237636566,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,lpips,2s,0.19821606576442719,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,lpips,4s,0.2154848575592041,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,lpips,8s,0.24261592328548431,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,25000,nwm_cdit_s_recon_64_0025000,lpips,16s,0.28975462913513184,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0025000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,dreamsim,1s,0.2413487583398819,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,dreamsim,2s,0.24634121358394623,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,dreamsim,4s,0.2562272846698761,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,dreamsim,8s,0.2653352916240692,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,dreamsim,16s,0.30801695585250854,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,fid,1s,38.451263427734375,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,fid,2s,38.1187744140625,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,fid,4s,38.04925537109375,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,fid,8s,38.345306396484375,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,fid,16s,41.650787353515625,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,lpips,1s,0.178883895277977,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,lpips,2s,0.19364093244075775,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,lpips,4s,0.21171921491622925,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,lpips,8s,0.23430995643138885,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,30000,nwm_cdit_s_recon_64_0030000,lpips,16s,0.2797362804412842,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0030000/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,dreamsim,1s,0.2401018738746643,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,dreamsim,2s,0.24227461218833923,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,dreamsim,4s,0.2479284405708313,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,dreamsim,8s,0.2631368637084961,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,dreamsim,16s,0.304120808839798,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,fid,1s,39.03338623046875,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,fid,2s,38.288818359375,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,fid,4s,37.02854919433594,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,fid,8s,36.333953857421875,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,fid,16s,43.15576171875,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,lpips,1s,0.17491960525512695,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,lpips,2s,0.18858936429023743,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,lpips,4s,0.20628224313259125,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,lpips,8s,0.23021525144577026,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 No Text,33000,nwm_cdit_s_recon_64_latest,lpips,16s,0.2760661840438843,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_latest/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,dreamsim,1s,0.2895045876502991,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,dreamsim,2s,0.29360198974609375,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,dreamsim,4s,0.30810317397117615,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,dreamsim,8s,0.32468363642692566,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,dreamsim,16s,0.3504108190536499,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,fid,1s,46.93986511230469,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,fid,2s,44.18244934082031,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,fid,4s,45.57081604003906,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,fid,8s,47.112457275390625,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,fid,16s,50.52398681640625,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,lpips,1s,0.23901629447937012,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,lpips,2s,0.24649693071842194,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,lpips,4s,0.2703075408935547,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,lpips,8s,0.29141154885292053,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,5000,nwm_cdit_s_recon_64_text_dense_0005000,lpips,16s,0.3235778212547302,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0005000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,dreamsim,1s,0.2574986219406128,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,dreamsim,2s,0.2676545977592468,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,dreamsim,4s,0.27373775839805603,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,dreamsim,8s,0.28653663396835327,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,dreamsim,16s,0.32834914326667786,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,fid,1s,41.02215576171875,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,fid,2s,42.38298034667969,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,fid,4s,41.66493225097656,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,fid,8s,41.302642822265625,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,fid,16s,46.01991271972656,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,lpips,1s,0.2007981687784195,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,lpips,2s,0.216300368309021,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,lpips,4s,0.23588277399539948,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,lpips,8s,0.2556324899196625,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,10000,nwm_cdit_s_recon_64_text_dense_0010000,lpips,16s,0.30168619751930237,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0010000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,dreamsim,1s,0.2474791407585144,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,dreamsim,2s,0.2531126141548157,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,dreamsim,4s,0.262195348739624,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,dreamsim,8s,0.2774369716644287,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,dreamsim,16s,0.3138996362686157,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,fid,1s,41.532440185546875,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,fid,2s,38.60252380371094,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,fid,4s,39.6474609375,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,fid,8s,40.44172668457031,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,fid,16s,42.29695129394531,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,lpips,1s,0.18728142976760864,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,lpips,2s,0.20286989212036133,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,lpips,4s,0.21878762543201447,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,lpips,8s,0.24471980333328247,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
64 Text Dense,15000,nwm_cdit_s_recon_64_text_dense_0015000,lpips,16s,0.28665199875831604,artifacts/summaries/eval/eval_s_recon_64_text_dense/nwm_cdit_s_recon_64_text_dense_0015000/recon_time.json
